"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"22660","Fort Collins, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","1","...","All industry total",8355,9015,9214,9532,9892,10359,11060,11091,11461,11971,12245,13004,14114,14315,15086,15988,17164
"22660","Fort Collins, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","2","..."," Private industries",6932,7481,7655,7908,8187,8637,9345,9272,9599,10090,10362,11060,11740,11838,12438,13214,14293
"22660","Fort Collins, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","3","11","  Agriculture, forestry, fishing, and hunting",31,17,9,41,40,39,57,49,44,58,62,60,68,77,69,60,60
"22660","Fort Collins, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","4","111-112","   Farms",28,14,5,36,34,31,50,38,32,49,53,50,57,66,58,51,"(NA)"
"22660","Fort Collins, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","5","113-115","   Forestry, fishing, and related activities",3,3,4,6,6,8,7,10,11,9,9,10,12,12,12,9,"(NA)"
"22660","Fort Collins, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","6","21","  Mining, quarrying, and oil and gas extraction",32,37,48,54,88,93,96,90,77,82,101,102,121,129,97,102,115
"22660","Fort Collins, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","7","211","   Oil and gas extraction",4,4,6,6,15,16,17,28,22,31,45,"(D)",42,25,7,25,"(NA)"
"22660","Fort Collins, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","8","212","   Mining (except oil and gas)",27,32,41,44,68,68,70,56,49,46,46,"(D)",54,61,56,52,"(NA)"
"22660","Fort Collins, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","9","213","   Support activities for mining",1,1,1,4,6,10,9,6,5,6,10,"(D)",24,43,34,25,"(NA)"
"22660","Fort Collins, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","10","22","  Utilities",39,41,41,49,44,46,56,55,66,75,80,84,87,104,88,96,101
"22660","Fort Collins, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","11","23","  Construction",752,768,747,753,810,809,817,726,676,613,599,675,797,922,1010,1145,1173
"22660","Fort Collins, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","12","31-33","  Manufacturing",1395,1645,1314,1337,1454,1578,1762,1669,1719,1942,1994,2229,2494,2261,2379,2445,2642
"22660","Fort Collins, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","13","321,327-339","   Durable goods manufacturing",1168,1420,1077,1092,1169,1252,1395,1244,1164,1412,1458,1667,1918,1680,1668,1652,1822
"22660","Fort Collins, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","14","321","    Wood product manufacturing",26,22,15,30,35,29,31,27,17,13,10,"(D)",12,15,15,16,"(NA)"
"22660","Fort Collins, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","15","327","    Nonmetallic mineral product manufacturing",29,23,20,23,24,21,20,17,15,13,12,"(D)",26,30,39,42,"(NA)"
"22660","Fort Collins, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","16","331","    Primary metal manufacturing",6,5,"(D)",10,6,8,7,8,5,9,7,"(D)","(D)","(D)",14,6,"(NA)"
"22660","Fort Collins, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","17","332","    Fabricated metal product manufacturing",36,34,35,31,35,36,43,40,34,35,33,"(D)",97,83,74,44,"(NA)"
"22660","Fort Collins, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","18","333","    Machinery manufacturing",142,156,135,148,181,205,250,291,249,258,291,"(D)",318,276,281,281,"(NA)"
"22660","Fort Collins, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","19","334","    Computer and electronic product manufacturing",804,1038,739,708,711,770,846,721,707,950,985,"(D)",1341,1151,1149,1137,"(NA)"
"22660","Fort Collins, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","20","335","    Electrical equipment, appliance, and component manufacturing","(D)",58,45,53,64,67,61,47,47,51,50,"(D)",41,35,23,11,"(NA)"
