"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"44300","State College, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","1","...","All industry total",4297,4471,4646,4913,5510,5609,5766,6014,6276,6589,6777,7283,7837,8327,8465,8657,9041
"44300","State College, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","2","..."," Private industries",2741,2807,2861,2927,3376,3326,3352,3451,3621,3830,3972,4334,4765,5170,5204,5250,5557
"44300","State College, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","3","11","  Agriculture, forestry, fishing, and hunting",35,27,35,42,35,34,28,13,4,22,43,45,56,61,23,11,11
"44300","State College, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","4","111-112","   Farms",26,19,28,36,28,27,23,9,0,16,37,37,45,50,12,0,"(NA)"
"44300","State College, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","5","113-115","   Forestry, fishing, and related activities",8,8,7,7,7,7,5,5,4,6,7,8,11,11,11,11,"(NA)"
"44300","State College, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","6","21","  Mining, quarrying, and oil and gas extraction",13,14,19,26,35,39,41,40,27,70,100,320,414,633,437,411,435
"44300","State College, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","7","211","   Oil and gas extraction","(D)","(D)",5,9,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"44300","State College, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","8","212","   Mining (except oil and gas)",7,8,"(D)","(D)",18,21,21,15,11,19,19,"(D)","(D)","(D)","(D)","(D)","(NA)"
"44300","State College, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","9","213","   Support activities for mining","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",73,52,70,"(D)",12,"(NA)"
"44300","State College, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","10","22","  Utilities",35,29,30,34,38,40,39,41,44,47,49,44,40,39,41,42,45
"44300","State College, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","11","23","  Construction",145,171,180,210,233,224,219,212,207,236,277,247,265,282,302,306,320
"44300","State College, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","12","31-33","  Manufacturing",470,454,415,373,597,471,389,375,351,406,375,472,518,457,515,519,546
"44300","State College, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","13","321,327-339","   Durable goods manufacturing","(D)",342,298,275,259,281,280,271,272,297,306,365,388,383,410,410,430
"44300","State College, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","14","321","    Wood product manufacturing",8,7,8,8,19,13,8,8,8,12,11,13,8,4,4,4,"(NA)"
"44300","State College, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","15","327","    Nonmetallic mineral product manufacturing",125,117,88,42,33,36,35,36,28,26,29,36,36,39,41,40,"(NA)"
"44300","State College, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","16","331","    Primary metal manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"44300","State College, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","17","332","    Fabricated metal product manufacturing",2,4,5,8,17,18,25,25,21,25,31,33,35,36,38,36,"(NA)"
"44300","State College, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","18","333","    Machinery manufacturing",25,22,12,9,8,10,13,15,11,9,10,8,23,21,20,19,"(NA)"
