"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","11","23","  Construction",876,984,1126,1238,1384,1400,1410,1342,1381,1330,1248,1275,1210,1262,1323,1246,1228
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","12","31-33","  Manufacturing",152,162,152,171,187,195,211,209,217,197,190,231,254,229,240,250,229
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","13","321,327-339","   Durable goods manufacturing",63,"(D)","(D)",85,99,107,118,120,119,112,104,131,143,110,112,119,111
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","14","321","    Wood product manufacturing",2,1,2,4,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",23,"(D)","(D)","(D)",17,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","15","327","    Nonmetallic mineral product manufacturing","(D)","(D)",31,"(D)",37,36,37,31,26,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","16","331","    Primary metal manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",1,1,2,"(D)","(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","17","332","    Fabricated metal product manufacturing","(D)","(D)",17,19,21,23,24,28,29,27,34,45,47,32,28,21,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","18","333","    Machinery manufacturing",3,6,5,5,5,5,"(D)","(D)",8,7,5,5,6,"(D)","(D)","(D)","(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","19","334","    Computer and electronic product manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","20","335","    Electrical equipment, appliance, and component manufacturing",1,"(L)",1,1,2,3,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","21","3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",3,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","22","3364-3369","    Other transportation equipment manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","23","337","    Furniture and related product manufacturing",3,4,4,5,5,6,6,8,8,7,7,7,9,10,"(D)","(D)","(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","24","339","    Miscellaneous manufacturing",5,6,6,7,8,8,8,9,10,9,8,7,9,"(D)",8,7,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","25","311-316,322-326","   Nondurable goods manufacturing",89,"(D)","(D)",87,87,88,93,90,98,86,87,101,111,119,128,131,118
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","26","311-312","    Food and beverage and tobacco products manufacturing",23,45,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",54,64,62,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","27","313-314","    Textile mills and textile product mills",1,1,1,2,2,1,"(D)","(D)","(D)","(D)","(D)","(D)",1,1,1,1,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","28","315-316","    Apparel, leather, and allied product manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(L)","(L)","(L)",1,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","29","322","    Paper manufacturing","(D)",0,"(L)","(L)","(L)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","30","323","    Printing and related support activities",16,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","31","324","    Petroleum and coal products manufacturing",41,25,21,33,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",20,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","32","325","    Chemical manufacturing",2,2,3,"(D)","(D)","(D)","(D)","(D)","(D)",7,18,19,19,22,23,"(D)","(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","33","326","    Plastics and rubber products manufacturing","(D)","(D)","(D)","(D)","(D)","(D)",7,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","34","42","  Wholesale trade",582,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",850,871,"(D)",962,975,994,999,990
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","35","44-45","  Retail trade",869,934,1005,1046,1102,1123,1124,1119,1172,1186,1199,1224,1271,1329,1392,1409,1416
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","36","48-49","  Transportation and warehousing",1500,1277,1426,1590,1597,1638,1829,1960,2452,3006,3134,3138,2958,3121,3376,3470,3498
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","37","481","   Air transportation","(D)","(D)","(D)",479,464,434,489,432,401,366,407,391,418,445,498,511,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","38","482","   Rail transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","39","483","   Water transportation",31,19,28,28,24,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","40","484","   Truck transportation",121,126,146,159,177,188,183,178,179,188,195,168,180,159,178,170,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","41","485","   Transit and ground passenger transportation",44,36,49,58,59,65,63,62,56,60,62,43,51,63,81,78,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","42","486","   Pipeline transportation","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","43","487-488, 492","   Other transportation and support activities","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","44","493","   Warehousing and storage",12,10,21,24,29,26,28,33,33,37,36,46,"(D)","(D)","(D)","(D)","(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","45","51","  Information",579,619,651,736,800,815,869,981,941,938,975,900,983,991,1093,1090,1023
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","46","511","   Publishing industries (except Internet)","(D)","(D)",69,"(D)",90,84,90,80,"(D)","(D)","(D)",57,"(D)","(D)","(D)",54,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","47","512","   Motion picture and sound recording industries","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","48","515, 517","   Broadcasting (except Internet) and telecommunications","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",849,846,"(D)","(D)","(D)","(D)","(D)",997,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","49","518, 519","   Data processing, hosting, and other information services","(D)","(D)","(D)","(D)","(D)","(D)",18,21,"(D)","(D)","(D)",54,38,"(D)","(D)","(D)","(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","50","52, 53","  Finance, insurance, real estate, rental, and leasing",2331,2605,2832,2699,2957,2792,2764,2985,3179,3297,3564,4042,4049,4133,4229,4335,4372
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","51","52","   Finance and insurance",667,737,909,784,1008,889,835,827,824,794,779,838,866,951,934,873,870
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","52","521-522","    Monetary Authorities- central bank, credit intermediation, and related services",352,378,419,391,414,413,432,468,519,469,456,493,404,472,478,503,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","53","523","    Securities, commodity contracts, and other financial investments and related activities","(D)",45,41,41,52,"(D)",55,40,"(D)",55,56,55,"(D)","(D)",75,"(D)","(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","54","524","    Insurance carriers and related activities","(D)",291,417,320,507,389,271,216,"(D)",232,237,258,"(D)",309,326,266,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","55","525","    Funds, trusts, and other financial vehicles",17,23,33,33,35,"(D)",77,104,"(D)",38,30,32,"(D)","(D)",54,"(D)","(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","56","53","   Real estate and rental and leasing",1664,1868,1923,1915,1949,1903,1929,2158,2355,2503,2784,3204,3183,3182,3295,3461,3502
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","57","531","    Real estate","(D)",1612,1639,1647,1678,1589,1608,1783,1951,2084,2396,2824,2800,2818,2944,3097,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","58","532-533","    Rental and leasing services and lessors of nonfinancial intangible assets","(D)",255,284,268,271,314,321,375,404,419,388,380,383,364,351,364,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","59","54, 55, 56","  Professional and business services",1293,1403,1405,1494,1623,1747,1929,2181,2265,2405,2512,2604,2562,2535,2529,2335,2280
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","60","54","   Professional, scientific, and technical services",782,884,"(D)",995,1065,1138,1269,1459,1492,1558,1665,1696,1599,1577,1554,1420,1358
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","64","55","   Management of companies and enterprises",190,170,"(D)",145,153,"(D)","(D)","(D)","(D)","(D)","(D)",239,250,251,261,238,233
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","65","56","   Administrative and support and waste management and remediation services",321,350,333,354,405,"(D)","(D)","(D)","(D)","(D)","(D)",669,712,707,714,677,689
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","66","561","    Administrative and support services",253,271,276,302,326,355,377,423,439,457,477,509,565,562,555,553,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","67","562","    Waste management and remediation services",68,78,58,51,79,"(D)","(D)","(D)","(D)","(D)","(D)",160,147,145,159,124,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","68","61, 62","  Educational services, health care, and social assistance",894,989,1120,1240,1313,1386,1432,1557,1692,1798,1955,2097,2196,2212,2316,2446,2541
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","69","61","   Educational services",59,63,72,76,78,83,83,86,87,89,88,92,96,96,94,97,97
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","70","62","   Health care and social assistance",834,926,1048,1164,1234,1302,1349,1472,1604,1709,1867,2005,2100,2115,2222,2349,2444
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","71","621","    Ambulatory health care services",398,460,528,595,631,667,698,749,811,872,956,1015,1080,1134,1213,1297,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","72","622-623","    Hospitals, nursing, and residential care facilities",327,344,374,393,418,455,479,526,579,612,682,727,755,750,787,819,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","73","624","    Social assistance",110,121,146,176,185,180,171,196,214,225,229,263,266,231,222,233,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","74","71, 72","  Arts, entertainment, recreation, accommodation, and food services",532,593,616,650,670,704,735,763,745,767,811,854,935,947,973,990,1003
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","75","71","   Arts, entertainment, and recreation",68,75,81,84,87,91,95,103,103,110,129,137,158,153,144,152,155
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","76","711-712","    Performing arts, spectator sports, museums, and related activities",29,32,33,32,34,35,37,40,40,41,44,45,50,48,46,47,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","77","713","    Amusement, gambling, and recreation industries",39,43,48,52,54,56,58,62,62,69,85,92,108,105,99,105,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","78","72","   Accommodation and food services",464,518,535,566,582,614,640,660,642,656,682,717,778,794,828,838,848
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","79","721","    Accommodation",140,159,161,180,190,206,222,232,198,203,211,222,250,272,284,282,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","80","722","    Food services and drinking places",324,359,375,386,392,408,418,428,444,453,470,495,528,522,544,557,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","81","81","  Other services (except government and government enterprises)",372,417,406,411,415,426,419,420,437,449,459,469,486,514,528,533,549
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","82","..."," Government and government enterprises",2822,3076,3299,3470,3710,3905,4090,4140,4360,4553,4742,4953,4862,5004,5036,5022,4999
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","83","...","  Federal civilian",865,912,972,1023,1038,1048,1109,1106,1127,1196,1235,1224,1172,1197,1224,1258,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","84","...","  Military",552,654,724,804,916,1057,1123,1123,1198,1250,1263,1338,1303,1255,1183,1103,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","85","...","  State and local",1405,1509,1604,1644,1755,1801,1858,1911,2034,2107,2243,2391,2386,2552,2629,2661,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","86","11, 21","Natural resources and mining",1778,"(D)","(D)",3402,5141,6346,7666,"(D)","(D)",7450,8353,8521,8039,6696,3778,2866,3571
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","87","42, 44-45","Trade",1450,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",2036,2070,"(D)",2233,2304,2387,2408,2406
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","88","...","Transportation and utilities",1648,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",3257,3412,"(D)",3220,3377,3637,3730,3763
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","89","...","Private goods-producing industries",2806,"(D)","(D)",4811,6711,7940,9287,"(D)","(D)",8977,9791,10028,9503,8187,5341,4362,5028
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area (millions of current dollars)","90","...","Private services-providing industries",9099,"(D)","(D)",10710,11382,11627,12152,"(D)","(D)",14947,15758,16498,16665,17013,17692,17866,17936
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area (2009=100.0)","1","...","All industry total",69.709,73.617,74.092,78.550,82.043,84.907,88.290,90.604,100.000,98.255,99.569,104.701,100.168,96.560,96.642,93.372,92.393
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area (2009=100.0)","2","..."," Private industries",66.448,70.400,70.640,75.852,79.617,82.786,86.880,89.624,100.000,97.657,98.809,104.294,99.605,95.258,95.691,92.079,91.464
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area (2009=100.0)","3","11","  Agriculture, forestry, fishing, and hunting","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area (2009=100.0)","4","111-112","   Farms",213.693,247.982,171.781,141.753,160.057,163.878,98.357,66.645,100.000,81.074,42.797,60.631,59.108,72.369,87.743,77.031,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area (2009=100.0)","5","113-115","   Forestry, fishing, and related activities","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area (2009=100.0)","6","21","  Mining, quarrying, and oil and gas extraction","(D)",57.073,42.785,55.257,59.271,69.414,77.810,78.386,100.000,83.591,81.264,92.261,82.386,70.633,69.453,58.548,61.346
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area (2009=100.0)","7","211","   Oil and gas extraction",46.694,57.604,43.276,54.046,58.593,68.278,76.563,76.559,100.000,82.117,78.973,91.091,80.872,68.198,66.831,56.834,"(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area (2009=100.0)","8","212","   Mining (except oil and gas)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area (2009=100.0)","9","213","   Support activities for mining","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area (2009=100.0)","10","22","  Utilities","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area (2009=100.0)","11","23","  Construction",98.246,105.398,115.214,117.569,118.391,109.401,103.568,98.545,100.000,98.098,90.692,90.059,82.564,80.892,81.244,73.793,70.241
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area (2009=100.0)","12","31-33","  Manufacturing",79.992,88.331,81.965,91.031,91.605,92.125,99.133,99.486,100.000,90.732,85.243,99.263,106.288,93.793,94.628,98.289,89.734
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area (2009=100.0)","13","321,327-339","   Durable goods manufacturing",55.576,"(D)","(D)",76.025,86.589,91.598,102.174,106.357,100.000,96.849,91.122,111.114,115.984,87.701,84.444,87.253,81.481
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area (2009=100.0)","14","321","    Wood product manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area (2009=100.0)","15","327","    Nonmetallic mineral product manufacturing","(D)","(D)",144.168,"(D)",160.017,143.552,147.411,130.810,100.000,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area (2009=100.0)","16","331","    Primary metal manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"11260","Anchorage, AK (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area (2009=100.0)","17","332","    Fabricated metal product manufacturing","(D)","(D)",74.519,82.194,89.360,97.015,99.408,109.815,100.000,99.287,126.058,156.242,159.244,109.401,90.978,65.801,"(NA)"
